iter	Passed	Remaining
1665	25762	51556
1666	25779	51542
1667	25794	51527
1668	25811	51514
1669	25827	51500
1670	25844	51487
1671	25860	51473
1672	25875	51457
1673	25892	51444
1674	25909	51432
1675	25926	51419
1676	25942	51405
1677	25957	51389
1678	25973	51375
1679	25989	51361
1680	26006	51347
1681	26022	51333
1682	26039	51320
1683	26056	51308
1684	26073	51294
1685	26088	51280
1686	26105	51267
1687	26122	51253
1688	26138	51240
1689	26155	51227
1690	26171	51214
1691	26188	51200
1692	26205	51187
1693	26220	51172
1694	26237	51158
1695	26253	51144
1696	26269	51129
1697	26285	51115
1698	26301	51101
1699	26317	51087
1700	26333	51073
1701	26349	51058
1702	26365	51044
1703	26382	51030
1704	26398	51016
1705	26414	51002
1706	26431	50988
1707	26447	50974
1708	26462	50959
1709	26478	50943
1710	26494	50929
1711	26510	50914
1712	26526	50900
1713	26542	50885
1714	26558	50870
1715	26574	50856
1716	26589	50841
1717	26605	50826
1718	26621	50811
1719	26638	50798
1720	26653	50783
1721	26670	50769
1722	26686	50755
1723	26702	50741
1724	26718	50727
1725	26735	50713
1726	26751	50698
1727	26767	50685
1728	26784	50672
1729	26800	50657
1730	26816	50642
1731	26831	50627
1732	26848	50613
1733	26864	50598
1734	26880	50584
1735	26896	50570
1736	26912	50555
1737	26928	50541
1738	26944	50527
1739	26961	50514
1740	26977	50499
1741	26993	50485
1742	27010	50471
1743	27026	50458
1744	27042	50444
1745	27058	50429
1746	27075	50415
1747	27091	50401
1748	27108	50387
1749	27124	50373
1750	27140	50359
1751	27156	50345
1752	27172	50330
1753	27188	50316
1754	27205	50302
1755	27221	50287
1756	27237	50273
1757	27253	50260
1758	27270	50246
1759	27285	50231
1760	27302	50217
1761	27319	50203
1762	27335	50189
1763	27351	50175
1764	27367	50161
1765	27383	50147
1766	27399	50132
1767	27415	50117
1768	27431	50102
1769	27448	50089
1770	27464	50074
1771	27480	50059
1772	27496	50045
1773	27511	50029
1774	27527	50014
1775	27543	50000
1776	27559	49985
1777	27575	49970
1778	27591	49955
1779	27607	49941
1780	27623	49926
1781	27639	49911
1782	27654	49896
1783	27671	49882
1784	27687	49868
1785	27703	49854
1786	27720	49840
1787	27735	49825
1788	27751	49810
1789	27768	49797
1790	27784	49782
1791	27801	49768
1792	27817	49754
1793	27832	49739
1794	27849	49725
1795	27865	49710
1796	27882	49699
1797	27898	49684
1798	27914	49669
1799	27930	49654
1800	27947	49641
1801	27964	49628
1802	27980	49613
1803	27997	49600
1804	28013	49586
1805	28028	49570
1806	28044	49555
1807	28060	49540
1808	28076	49526
1809	28092	49511
1810	28109	49497
1811	28124	49481
1812	28141	49468
1813	28157	49454
1814	28173	49439
1815	28189	49424
1816	28205	49409
1817	28220	49393
1818	28236	49378
1819	28252	49363
1820	28267	49347
1821	28283	49333
1822	28299	49317
1823	28314	49302
1824	28330	49287
1825	28346	49272
1826	28362	49258
1827	28378	49243
1828	28394	49228
1829	28411	49214
1830	28427	49200
1831	28443	49185
1832	28460	49173
1833	28476	49158
1834	28493	49144
1835	28509	49130
1836	28525	49115
1837	28541	49100
1838	28557	49086
1839	28573	49072
1840	28589	49057
1841	28606	49043
1842	28622	49030
1843	28638	49014
1844	28654	49000
1845	28670	48985
1846	28686	48970
1847	28702	48956
1848	28719	48942
1849	28736	48929
1850	28752	48915
1851	28769	48901
1852	28785	48887
1853	28801	48872
1854	28817	48857
1855	28834	48843
1856	28850	48829
1857	28867	48816
1858	28883	48802
1859	28899	48787
1860	28916	48773
1861	28932	48759
1862	28948	48744
1863	28965	48731
1864	28982	48718
1865	28998	48703
1866	29014	48688
1867	29031	48675
1868	29047	48660
1869	29063	48646
1870	29080	48633
1871	29096	48618
1872	29113	48605
1873	29130	48591
1874	29146	48577
1875	29162	48562
1876	29180	48550
1877	29196	48535
1878	29213	48522
1879	29229	48508
1880	29245	48493
1881	29261	48478
1882	29277	48463
1883	29293	48449
1884	29309	48435
1885	29326	48422
1886	29343	48407
1887	29359	48392
1888	29375	48379
1889	29392	48364
1890	29408	48350
1891	29424	48336
1892	29441	48322
1893	29457	48307
1894	29473	48293
1895	29490	48279
1896	29506	48264
1897	29521	48249
1898	29538	48234
1899	29553	48219
1900	29569	48203
1901	29586	48190
1902	29602	48175
1903	29618	48160
1904	29634	48146
1905	29649	48130
1906	29665	48114
1907	29681	48099
1908	29696	48084
1909	29712	48069
1910	29728	48054
1911	29743	48038
1912	29759	48022
1913	29775	48008
1914	29791	47992
1915	29807	47978
1916	29823	47962
1917	29838	47947
1918	29854	47932
1919	29870	47917
1920	29886	47902
1921	29902	47887
1922	29917	47871
1923	29933	47856
1924	29949	47841
1925	29965	47827
1926	29982	47813
1927	29997	47797
1928	30013	47782
1929	30030	47767
1930	30046	47753
1931	30062	47738
1932	30078	47723
1933	30093	47707
1934	30108	47690
1935	30124	47675
1936	30140	47660
1937	30155	47645
1938	30171	47629
1939	30186	47614
1940	30202	47599
1941	30218	47584
1942	30234	47569
1943	30250	47554
1944	30266	47539
1945	30282	47524
1946	30298	47509
1947	30314	47494
1948	30330	47479
1949	30346	47465
1950	30363	47451
1951	30379	47436
1952	30395	47422
1953	30411	47406
1954	30428	47393
1955	30444	47379
1956	30460	47364
1957	30476	47349
1958	30492	47334
1959	30509	47320
1960	30525	47306
1961	30542	47291
1962	30558	47277
1963	30574	47262
1964	30590	47247
1965	30606	47232
1966	30622	47217
1967	30637	47202
1968	30653	47187
1969	30669	47172
1970	30685	47156
1971	30700	47141
1972	30716	47125
1973	30732	47110
1974	30747	47094
1975	30763	47080
1976	30779	47064
1977	30795	47048
1978	30810	47033
1979	30826	47018
1980	30842	47003
1981	30859	46989
1982	30875	46974
1983	30891	46959
1984	30906	46943
1985	30922	46928
1986	30938	46913
1987	30954	46899
1988	30971	46885
1989	30987	46870
1990	31003	46855
1991	31019	46840
1992	31035	46825
1993	31051	46810
1994	31068	46797
1995	31084	46782
1996	31100	46767
1997	31117	46753
1998	31133	46738
1999	31150	46725
2000	31166	46711
2001	31183	46696
2002	31199	46681
2003	31215	46667
2004	31231	46652
2005	31248	46638
2006	31265	46625
2007	31281	46610
2008	31297	46595
2009	31314	46581
2010	31330	46566
2011	31346	46552
2012	31363	46538
2013	31379	46524
2014	31396	46510
2015	31413	46496
2016	31429	46482
2017	31446	46468
2018	31462	46453
2019	31479	46439
2020	31496	46426
2021	31512	46411
2022	31529	46398
2023	31545	46383
2024	31562	46369
2025	31578	46354
2026	31595	46340
2027	31611	46325
2028	31627	46311
2029	31644	46297
2030	31660	46282
2031	31676	46267
2032	31693	46253
2033	31710	46240
2034	31725	46224
2035	31742	46211
2036	31759	46196
2037	31775	46182
2038	31792	46167
2039	31808	46152
2040	31824	46138
2041	31840	46124
2042	31857	46109
2043	31873	46094
2044	31889	46079
2045	31905	46064
2046	31920	46048
2047	31936	46033
2048	31953	46019
2049	31969	46004
2050	31985	45990
2051	32001	45974
2052	32017	45960
2053	32033	45944
2054	32048	45929
2055	32064	45913
2056	32080	45898
2057	32097	45884
2058	32113	45869
2059	32129	45854
2060	32145	45839
2061	32161	45824
2062	32177	45809
2063	32193	45794
2064	32208	45778
2065	32224	45763
2066	32240	45747
2067	32255	45732
2068	32271	45717
2069	32288	45702
2070	32304	45687
2071	32320	45673
2072	32336	45658
2073	32353	45643
2074	32369	45629
2075	32385	45614
2076	32401	45599
2077	32418	45585
2078	32434	45570
2079	32450	45555
2080	32466	45540
2081	32482	45525
2082	32498	45510
2083	32519	45502
2084	32538	45491
2085	32557	45481
2086	32576	45470
2087	32593	45455
2088	32610	45441
2089	32626	45427
2090	32643	45413
2091	32659	45398
2092	32675	45384
2093	32692	45369
2094	32708	45355
2095	32725	45340
2096	32741	45326
2097	32758	45312
2098	32775	45298
2099	32792	45284
2100	32808	45270
2101	32825	45255
2102	32841	45240
2103	32857	45226
2104	32874	45212
2105	32891	45198
2106	32907	45182
2107	32924	45168
2108	32940	45154
2109	32956	45139
2110	32973	45125
2111	32989	45111
2112	33005	45096
2113	33022	45081
2114	33039	45067
2115	33055	45052
2116	33072	45038
2117	33088	45023
2118	33104	45008
2119	33120	44994
2120	33137	44980
2121	33154	44965
2122	33170	44950
2123	33187	44937
2124	33203	44922
2125	33220	44908
2126	33236	44893
2127	33252	44878
2128	33269	44864
2129	33285	44849
2130	33302	44835
2131	33318	44821
2132	33335	44806
2133	33351	44791
2134	33368	44777
2135	33384	44762
2136	33400	44747
2137	33417	44733
2138	33433	44718
2139	33449	44703
2140	33466	44689
2141	33482	44674
2142	33498	44659
2143	33515	44645
2144	33532	44631
2145	33549	44617
2146	33564	44601
2147	33580	44586
2148	33597	44573
2149	33614	44558
2150	33630	44543
2151	33646	44528
2152	33663	44514
2153	33679	44499
2154	33696	44485
2155	33712	44470
2156	33729	44456
2157	33745	44442
2158	33762	44427
2159	33780	44415
2160	33797	44400
2161	33812	44384
2162	33828	44369
2163	33845	44355
2164	33861	44340
2165	33877	44325
2166	33894	44310
2167	33910	44296
2168	33927	44282
2169	33943	44267
2170	33959	44252
2171	33975	44236
2172	33992	44222
2173	34008	44207
2174	34025	44193
2175	34041	44178
2176	34057	44163
2177	34074	44149
2178	34090	44134
2179	34106	44119
2180	34122	44104
2181	34139	44090
2182	34155	44074
2183	34172	44060
2184	34188	44045
2185	34204	44031
2186	34220	44016
2187	34237	44001
2188	34253	43986
2189	34269	43971
2190	34285	43956
2191	34301	43941
2192	34318	43926
2193	34334	43912
2194	34351	43897
2195	34367	43882
2196	34383	43867
2197	34400	43853
2198	34417	43839
2199	34433	43824
2200	34449	43809
2201	34466	43795
2202	34483	43780
2203	34500	43767
2204	34516	43752
2205	34533	43737
2206	34549	43723
2207	34565	43708
2208	34582	43693
2209	34598	43678
2210	34614	43663
2211	34631	43649
2212	34647	43634
2213	34664	43620
2214	34680	43605
2215	34697	43590
2216	34713	43575
2217	34729	43560
2218	34745	43545
2219	34762	43531
2220	34778	43516
2221	34795	43501
2222	34812	43488
2223	34828	43473
2224	34845	43459
2225	34861	43444
2226	34878	43429
2227	34894	43414
2228	34910	43399
2229	34926	43383
2230	34942	43369
2231	34959	43354
2232	34975	43339
2233	34992	43325
2234	35009	43310
2235	35025	43295
2236	35041	43280
2237	35057	43265
2238	35073	43250
2239	35089	43234
2240	35105	43220
2241	35121	43204
2242	35137	43189
2243	35153	43174
2244	35169	43159
2245	35185	43144
2246	35201	43129
2247	35217	43113
2248	35233	43097
2249	35249	43082
2250	35264	43066
2251	35280	43051
2252	35297	43036
2253	35312	43020
2254	35328	43004
2255	35343	42988
2256	35359	42973
2257	35374	42957
2258	35390	42942
2259	35406	42926
2260	35422	42911
2261	35438	42895
2262	35453	42880
2263	35469	42864
2264	35486	42849
2265	35502	42835
2266	35519	42820
2267	35534	42804
2268	35551	42790
2269	35568	42775
2270	35584	42761
2271	35600	42746
2272	35617	42731
2273	35633	42716
2274	35649	42701
2275	35665	42686
2276	35682	42671
2277	35698	42655
2278	35713	42640
2279	35730	42625
2280	35745	42609
2281	35763	42595
2282	35779	42580
2283	35795	42565
2284	35810	42550
2285	35826	42534
2286	35842	42519
2287	35858	42503
2288	35873	42487
2289	35890	42472
2290	35906	42457
2291	35922	42442
2292	35938	42427
2293	35953	42410
2294	35969	42394
2295	35984	42379
2296	36000	42364
2297	36016	42348
2298	36032	42333
2299	36048	42318
2300	36065	42303
2301	36081	42288
2302	36097	42272
2303	36113	42257
2304	36129	42242
2305	36145	42226
2306	36161	42211
2307	36177	42196
2308	36193	42181
2309	36210	42166
2310	36225	42151
2311	36242	42136
2312	36258	42121
2313	36274	42105
2314	36290	42090
2315	36306	42075
2316	36321	42059
2317	36337	42043
2318	36353	42028
2319	36370	42013
2320	36386	41998
2321	36403	41984
2322	36418	41968
2323	36436	41954
2324	36453	41941
2325	36472	41929
2326	36490	41915
2327	36506	41900
2328	36522	41886
2329	36539	41871
2330	36558	41859
2331	36574	41844
2332	36591	41829
2333	36607	41815
2334	36623	41799
2335	36640	41784
2336	36657	41770
2337	36674	41756
2338	36692	41743
2339	36708	41728
2340	36725	41714
2341	36742	41699
2342	36759	41685
2343	36776	41671
2344	36792	41656
2345	36809	41642
2346	36825	41626
2347	36841	41611
2348	36858	41597
2349	36875	41582
2350	36891	41567
2351	36907	41552
2352	36924	41538
2353	36941	41523
2354	36957	41508
2355	36973	41493
2356	36991	41480
2357	37008	41466
2358	37026	41452
2359	37043	41438
2360	37060	41423
2361	37076	41409
2362	37093	41394
2363	37109	41379
2364	37126	41364
2365	37143	41350
2366	37160	41336
2367	37176	41321
2368	37194	41307
2369	37212	41294
2370	37228	41280
2371	37245	41265
2372	37263	41252
2373	37279	41236
2374	37296	41222
2375	37312	41206
2376	37328	41191
2377	37344	41175
2378	37360	41160
2379	37375	41144
2380	37391	41129
2381	37408	41114
2382	37424	41099
2383	37441	41085
2384	37458	41071
2385	37476	41057
2386	37493	41042
2387	37509	41028
2388	37526	41014
2389	37544	41000
2390	37560	40985
2391	37577	40970
2392	37592	40954
2393	37609	40939
2394	37624	40924
2395	37641	40908
2396	37658	40894
2397	37674	40879
2398	37690	40864
2399	37706	40848
2400	37722	40833
2401	37740	40819
2402	37756	40804
2403	37772	40789
2404	37788	40774
2405	37804	40758
2406	37821	40744
2407	37837	40729
2408	37855	40715
2409	37872	40700
2410	37889	40686
2411	37905	40671
2412	37922	40656
2413	37938	40642
2414	37954	40626
2415	37971	40611
2416	37987	40596
2417	38002	40580
2418	38018	40564
2419	38034	40549
2420	38051	40535
2421	38068	40520
2422	38085	40505
2423	38102	40491
2424	38118	40476
2425	38134	40460
2426	38151	40446
2427	38168	40431
2428	38183	40416
2429	38200	40401
2430	38216	40385
2431	38233	40371
2432	38249	40355
2433	38264	40340
2434	38281	40324
2435	38297	40309
2436	38313	40294
2437	38330	40279
2438	38346	40264
2439	38362	40248
2440	38378	40233
2441	38394	40218
2442	38410	40203
2443	38427	40188
2444	38443	40173
2445	38459	40158
2446	38476	40142
2447	38492	40127
2448	38509	40113
2449	38526	40099
2450	38543	40084
2451	38561	40070
2452	38577	40055
2453	38593	40040
2454	38610	40026
2455	38626	40010
2456	38642	39995
2457	38658	39980
2458	38675	39964
2459	38690	39949
2460	38707	39934
2461	38724	39919
2462	38741	39905
2463	38759	39891
2464	38776	39877
2465	38792	39862
2466	38809	39847
2467	38825	39832
2468	38842	39818
2469	38860	39804
2470	38876	39788
2471	38892	39773
2472	38907	39757
2473	38923	39741
2474	38939	39725
2475	38955	39710
2476	38971	39695
2477	38988	39680
2478	39005	39666
2479	39021	39650
2480	39037	39635
2481	39053	39620
2482	39069	39604
2483	39085	39589
2484	39103	39575
2485	39120	39560
2486	39136	39545
2487	39152	39529
2488	39167	39514
2489	39184	39498
2490	39200	39483
2491	39216	39468
2492	39233	39453
2493	39249	39438
2494	39265	39422
2495	39281	39407
2496	39298	39392
2497	39315	39378
2498	39331	39363
2499	39348	39348
2500	39365	39334
2501	39382	39319
2502	39398	39304
2503	39414	39288
2504	39431	39273
2505	39448	39259
2506	39465	39244
2507	39481	39229
2508	39497	39214
2509	39513	39199
2510	39529	39183
2511	39546	39168
2512	39562	39152
2513	39578	39137
2514	39594	39122
2515	39610	39106
2516	39625	39090
2517	39643	39076
2518	39660	39062
2519	39677	39047
2520	39693	39032
2521	39710	39017
2522	39727	39002
2523	39744	38988
2524	39761	38973
2525	39777	38958
2526	39793	38943
2527	39810	38928
2528	39826	38912
2529	39842	38897
2530	39859	38882
2531	39874	38866
2532	39890	38851
2533	39907	38836
2534	39923	38820
2535	39939	38805
2536	39955	38789
2537	39971	38774
2538	39988	38759
2539	40004	38744
2540	40020	38729
2541	40037	38714
2542	40053	38698
2543	40070	38684
2544	40087	38669
2545	40103	38654
2546	40119	38639
2547	40136	38624
2548	40153	38609
2549	40169	38594
2550	40185	38579
2551	40203	38564
2552	40220	38550
2553	40236	38534
2554	40252	38519
2555	40268	38503
2556	40284	38488
2557	40300	38473
2558	40316	38457
2559	40332	38441
2560	40348	38426
2561	40364	38411
2562	40381	38396
2563	40397	38380
2564	40412	38364
2565	40429	38349
2566	40446	38334
2567	40461	38318
2568	40478	38304
2569	40495	38289
2570	40512	38274
2571	40529	38260
2572	40546	38246
2573	40563	38231
2574	40580	38216
2575	40599	38203
2576	40616	38189
2577	40632	38173
2578	40648	38157
2579	40664	38142
2580	40680	38127
2581	40696	38111
2582	40712	38095
2583	40728	38080
2584	40744	38065
2585	40760	38049
2586	40776	38034
2587	40792	38018
2588	40809	38003
2589	40825	37987
2590	40842	37973
2591	40858	37958
2592	40874	37942
2593	40890	37927
2594	40907	37912
2595	40923	37896
2596	40939	37881
2597	40956	37866
2598	40973	37852
2599	40992	37838
2600	41009	37824
2601	41025	37809
2602	41042	37794
2603	41058	37778
2604	41074	37763
2605	41091	37748
2606	41108	37734
2607	41124	37718
2608	41140	37703
2609	41156	37687
2610	41173	37672
2611	41189	37657
2612	41206	37642
2613	41222	37627
2614	41239	37612
2615	41256	37597
2616	41273	37583
2617	41290	37568
2618	41305	37552
2619	41322	37537
2620	41338	37521
2621	41354	37505
2622	41370	37490
2623	41385	37474
2624	41402	37459
2625	41419	37444
2626	41435	37429
2627	41452	37414
2628	41467	37398
2629	41482	37381
2630	41499	37366
2631	41515	37351
2632	41532	37336
2633	41548	37321
2634	41565	37306
2635	41582	37291
2636	41598	37276
2637	41615	37261
2638	41631	37246
2639	41648	37230
2640	41665	37216
2641	41681	37200
2642	41697	37185
2643	41714	37170
2644	41730	37154
2645	41746	37139
2646	41762	37124
2647	41779	37108
2648	41795	37094
2649	41812	37079
2650	41828	37063
2651	41845	37048
2652	41861	37033
2653	41877	37017
2654	41893	37002
2655	41910	36986
2656	41926	36972
2657	41943	36956
2658	41960	36941
2659	41975	36926
2660	41992	36910
2661	42008	36895
2662	42024	36879
2663	42040	36864
2664	42056	36849
2665	42073	36834
2666	42090	36818
2667	42106	36803
2668	42123	36788
2669	42140	36773
2670	42156	36758
2671	42172	36743
2672	42189	36728
2673	42205	36713
2674	42223	36698
2675	42239	36683
2676	42255	36667
2677	42271	36652
2678	42287	36636
2679	42304	36621
2680	42320	36605
2681	42336	36590
2682	42353	36575
2683	42369	36560
2684	42386	36545
2685	42402	36529
2686	42419	36514
2687	42435	36499
2688	42452	36484
2689	42468	36469
2690	42485	36454
2691	42501	36438
2692	42518	36423
2693	42534	36408
2694	42550	36392
2695	42566	36377
2696	42582	36361
2697	42599	36346
2698	42614	36330
2699	42631	36315
2700	42647	36300
2701	42663	36284
2702	42680	36269
2703	42696	36254
2704	42712	36238
2705	42728	36222
2706	42744	36207
2707	42760	36191
2708	42777	36176
2709	42793	36161
2710	42808	36145
2711	42824	36129
2712	42840	36113
2713	42856	36097
2714	42872	36082
2715	42887	36066
2716	42904	36050
2717	42919	36034
2718	42934	36018
2719	42950	36002
2720	42965	35986
2721	42981	35970
2722	42998	35955
2723	43013	35939
2724	43030	35924
2725	43046	35908
2726	43062	35892
2727	43078	35877
2728	43094	35861
2729	43110	35846
2730	43126	35830
2731	43142	35815
2732	43159	35800
2733	43176	35785
2734	43192	35770
2735	43209	35754
2736	43225	35739
2737	43241	35724
2738	43257	35708
2739	43273	35692
2740	43289	35677
2741	43306	35661
2742	43322	35646
2743	43338	35630
2744	43353	35614
2745	43370	35599
2746	43386	35584
2747	43403	35569
2748	43419	35553
2749	43435	35538
2750	43451	35522
2751	43467	35507
2752	43483	35491
2753	43499	35475
2754	43515	35460
2755	43531	35444
2756	43547	35428
2757	43563	35413
2758	43579	35397
2759	43595	35381
2760	43610	35365
2761	43626	35349
2762	43642	35334
2763	43659	35318
2764	43674	35302
2765	43690	35286
2766	43705	35270
2767	43722	35255
2768	43737	35239
2769	43753	35223
2770	43769	35208
2771	43786	35193
2772	43802	35177
2773	43817	35161
2774	43833	35145
2775	43849	35130
2776	43865	35114
2777	43881	35099
2778	43897	35083
2779	43913	35067
2780	43929	35051
2781	43945	35036
2782	43962	35021
2783	43978	35006
2784	43994	34990
2785	44011	34975
2786	44028	34960
2787	44043	34944
2788	44059	34928
2789	44076	34913
2790	44092	34897
2791	44108	34882
2792	44124	34866
2793	44140	34851
2794	44157	34836
2795	44173	34820
2796	44189	34805
2797	44206	34789
2798	44222	34774
2799	44239	34759
2800	44255	34744
2801	44272	34728
2802	44288	34713
2803	44304	34697
2804	44320	34681
2805	44335	34665
2806	44351	34649
2807	44366	34633
2808	44382	34618
2809	44398	34602
2810	44414	34586
2811	44430	34571
2812	44446	34555
2813	44462	34540
2814	44478	34524
2815	44494	34508
2816	44510	34492
2817	44525	34476
2818	44541	34460
2819	44558	34445
2820	44574	34430
2821	44590	34414
2822	44606	34399
2823	44623	34383
2824	44639	34368
2825	44655	34352
2826	44671	34337
2827	44688	34322
2828	44704	34306
2829	44720	34290
2830	44735	34274
2831	44752	34259
2832	44768	34244
2833	44784	34228
2834	44800	34213
2835	44817	34197
2836	44833	34182
2837	44850	34167
2838	44867	34152
2839	44884	34137
2840	44900	34121
2841	44916	34106
2842	44933	34091
2843	44950	34076
2844	44966	34060
2845	44982	34044
2846	44998	34029
2847	45015	34014
2848	45031	33998
2849	45047	33983
2850	45063	33967
2851	45081	33953
2852	45097	33937
2853	45113	33922
2854	45129	33906
2855	45146	33891
2856	45163	33876
2857	45179	33860
2858	45195	33845
2859	45211	33829
2860	45228	33814
2861	45244	33798
2862	45260	33783
2863	45276	33767
2864	45293	33752
2865	45308	33736
2866	45325	33721
2867	45341	33706
2868	45358	33690
2869	45376	33676
2870	45392	33661
2871	45408	33645
2872	45425	33630
2873	45441	33614
2874	45457	33599
2875	45474	33583
2876	45490	33568
2877	45507	33553
2878	45523	33537
2879	45539	33522
2880	45556	33506
2881	45571	33490
2882	45587	33475
2883	45604	33459
2884	45620	33444
2885	45635	33428
2886	45652	33413
2887	45668	33397
2888	45684	33381
2889	45701	33366
2890	45716	33350
2891	45733	33335
2892	45750	33320
2893	45766	33305
2894	45782	33289
2895	45798	33273
2896	45814	33257
2897	45830	33242
2898	45846	33226
2899	45862	33210
2900	45879	33195
2901	45895	33180
2902	45910	33164
2903	45926	33148
2904	45949	33137
2905	45966	33122
2906	45982	33106
2907	45999	33091
2908	46016	33076
2909	46032	33061
2910	46048	33045
2911	46065	33030
2912	46081	33014
2913	46096	32998
2914	46112	32982
2915	46128	32966
2916	46144	32951
2917	46160	32935
2918	46176	32920
2919	46192	32904
2920	46208	32888
2921	46224	32873
2922	46240	32857
2923	46256	32841
2924	46272	32825
2925	46288	32809
2926	46304	32794
2927	46320	32779
2928	46336	32762
2929	46352	32747
2930	46367	32731
2931	46383	32715
2932	46399	32699
2933	46416	32684
2934	46431	32668
2935	46447	32652
2936	46463	32636
2937	46479	32620
2938	46495	32605
2939	46511	32589
2940	46526	32573
2941	46543	32558
2942	46560	32542
2943	46576	32527
2944	46592	32512
2945	46609	32497
2946	46625	32481
2947	46641	32465
2948	46658	32450
2949	46674	32434
2950	46690	32419
2951	46706	32403
2952	46723	32388
2953	46739	32372
2954	46755	32357
2955	46771	32341
2956	46788	32326
2957	46805	32311
2958	46821	32295
2959	46837	32279
2960	46854	32264
2961	46870	32249
2962	46886	32233
2963	46903	32218
2964	46919	32202
2965	46936	32187
2966	46952	32171
2967	46968	32156
2968	46984	32140
2969	46999	32124
2970	47016	32109
2971	47032	32093
2972	47049	32078
2973	47065	32062
2974	47081	32047
2975	47097	32031
2976	47114	32016
2977	47130	32000
2978	47147	31985
2979	47163	31969
2980	47179	31954
2981	47195	31938
2982	47211	31923
2983	47227	31907
2984	47243	31891
2985	47259	31875
2986	47275	31859
2987	47291	31844
2988	47307	31828
2989	47322	31812
2990	47339	31796
2991	47354	31780
2992	47370	31765
2993	47386	31749
2994	47402	31733
2995	47417	31717
2996	47433	31701
2997	47450	31686
2998	47466	31670
2999	47482	31654
3000	47498	31639
3001	47514	31623
3002	47530	31607
3003	47545	31591
3004	47561	31575
3005	47577	31560
3006	47594	31544
3007	47611	31529
3008	47627	31514
3009	47643	31498
3010	47659	31483
3011	47676	31467
3012	47693	31452
3013	47709	31437
3014	47726	31421
3015	47743	31406
3016	47759	31391
3017	47775	31375
3018	47792	31360
3019	47807	31344
3020	47824	31328
3021	47840	31313
3022	47857	31298
3023	47873	31282
3024	47889	31266
3025	47906	31251
3026	47922	31236
3027	47939	31220
3028	47955	31205
3029	47971	31189
3030	47987	31173
3031	48003	31157
3032	48019	31142
3033	48035	31126
3034	48051	31110
3035	48067	31095
3036	48084	31080
3037	48100	31064
3038	48117	31049
3039	48133	31033
3040	48150	31018
3041	48167	31003
3042	48184	30988
3043	48200	30972
3044	48217	30957
3045	48233	30941
3046	48250	30926
3047	48266	30910
3048	48283	30895
3049	48299	30880
3050	48316	30864
3051	48333	30849
3052	48349	30834
3053	48365	30818
3054	48381	30802
3055	48397	30787
3056	48414	30771
3057	48430	30756
3058	48447	30740
3059	48463	30725
3060	48480	30710
3061	48497	30694
3062	48513	30679
3063	48529	30663
3064	48545	30647
3065	48561	30631
3066	48577	30616
3067	48592	30600
3068	48609	30584
3069	48625	30569
3070	48642	30553
3071	48658	30538
3072	48674	30522
3073	48690	30506
3074	48706	30491
3075	48722	30475
3076	48739	30459
3077	48756	30444
3078	48772	30429
3079	48788	30413
3080	48805	30398
3081	48821	30382
3082	48837	30366
3083	48853	30350
3084	48869	30335
3085	48885	30319
3086	48901	30303
3087	48917	30288
3088	48932	30272
3089	48948	30256
3090	48964	30240
3091	48981	30225
3092	48996	30209
3093	49012	30192
3094	49027	30176
3095	49043	30161
3096	49059	30145
3097	49075	30129
3098	49092	30114
3099	49107	30098
3100	49123	30082
3101	49139	30066
3102	49155	30051
3103	49171	30035
3104	49188	30019
3105	49203	30003
3106	49219	29988
3107	49235	29972
3108	49251	29956
3109	49267	29940
3110	49283	29924
3111	49299	29909
3112	49315	29893
3113	49331	29878
3114	49347	29862
3115	49363	29846
3116	49380	29831
3117	49396	29815
3118	49412	29799
3119	49428	29783
3120	49443	29767
3121	49459	29751
3122	49474	29735
3123	49490	29719
3124	49506	29703
3125	49522	29688
3126	49538	29672
3127	49554	29656
3128	49570	29640
3129	49586	29625
3130	49602	29609
3131	49618	29593
3132	49634	29577
3133	49650	29562
3134	49666	29546
3135	49683	29531
3136	49699	29515
3137	49715	29499
3138	49731	29484
3139	49747	29468
3140	49763	29452
3141	49779	29436
3142	49796	29421
3143	49812	29406
3144	49828	29390
3145	49844	29374
3146	49861	29359
3147	49877	29343
3148	49893	29327
3149	49909	29311
3150	49924	29295
3151	49940	29279
3152	49957	29264
3153	49973	29248
3154	49989	29232
3155	50004	29216
3156	50020	29201
3157	50036	29185
3158	50052	29169
3159	50068	29153
3160	50084	29137
3161	50099	29121
3162	50115	29106
3163	50130	29089
3164	50146	29073
3165	50161	29057
3166	50177	29041
3167	50193	29026
3168	50209	29010
3169	50225	28994
3170	50241	28978
3171	50257	28962
3172	50273	28947
3173	50288	28931
3174	50304	28915
3175	50320	28899
3176	50337	28883
3177	50352	28868
3178	50368	28852
3179	50385	28836
3180	50400	28820
3181	50417	28805
3182	50433	28789
3183	50449	28773
3184	50466	28758
3185	50482	28742
3186	50498	28727
3187	50514	28711
3188	50529	28695
3189	50544	28678
3190	50560	28662
3191	50575	28646
3192	50590	28630
3193	50607	28615
3194	50623	28599
3195	50638	28583
3196	50653	28567
3197	50669	28551
3198	50685	28535
3199	50701	28519
3200	50717	28503
3201	50733	28488
3202	50749	28472
3203	50766	28457
3204	50782	28441
3205	50799	28426
3206	50815	28410
3207	50832	28394
3208	50848	28379
3209	50864	28363
3210	50880	28348
3211	50896	28332
3212	50913	28316
3213	50929	28301
3214	50945	28285
3215	50962	28270
3216	50978	28254
3217	50994	28238
3218	51011	28223
