iter	RMSE
1666	3771.903098
1667	3771.339484
1668	3770.669903
1669	3766.913189
1670	3763.990562
1671	3759.215898
1672	3756.315295
1673	3752.725626
1674	3750.149599
1675	3745.962965
1676	3741.197623
1677	3738.715609
1678	3737.977428
1679	3733.868217
1680	3733.207533
1681	3729.753365
1682	3729.096062
1683	3728.437312
1684	3723.913557
1685	3720.287559
1686	3717.752934
1687	3713.571174
1688	3711.133769
1689	3708.627379
1690	3703.868357
1691	3700.702952
1692	3698.224422
1693	3697.501812
1694	3693.564029
1695	3690.656948
1696	3686.153591
1697	3682.86466
1698	3680.411759
1699	3676.082716
1700	3675.033787
1701	3672.60543
1702	3671.669085
1703	3670.098397
1704	3667.700558
1705	3663.698198
1706	3661.66904
1707	3657.953732
1708	3656.83962
1709	3652.876421
1710	3651.3553
1711	3648.547566
1712	3647.267271
1713	3646.515447
1714	3645.813812
1715	3642.796878
1716	3642.105521
1717	3641.505273
1718	3641.012109
1719	3637.56976
1720	3636.97713
1721	3636.488434
1722	3632.584826
1723	3632.014698
1724	3628.074253
1725	3627.474544
1726	3625.129198
1727	3624.518908
1728	3622.539797
1729	3619.230918
1730	3614.285413
1731	3609.812993
1732	3609.286821
1733	3608.707676
1734	3608.139532
1735	3607.680059
1736	3603.407721
1737	3602.563221
1738	3598.784098
1739	3595.490147
1740	3591.412295
1741	3586.922717
1742	3583.178458
1743	3580.411646
1744	3576.240912
1745	3575.182272
1746	3571.836571
1747	3567.064886
1748	3566.364335
1749	3565.847554
1750	3562.208047
1751	3560.786708
1752	3560.035491
1753	3559.131856
1754	3555.923565
1755	3552.704824
1756	3551.498299
1757	3550.910802
1758	3550.268138
1759	3546.120184
1760	3545.472968
1761	3542.292376
1762	3541.651437
1763	3541.24228
1764	3537.532136
1765	3533.742857
1766	3529.519504
1767	3528.783243
1768	3525.006165
1769	3524.49561
1770	3524.094992
1771	3523.439395
1772	3520.919747
1773	3520.319737
1774	3519.690738
1775	3516.686782
1776	3516.121547
1777	3511.783248
1778	3508.907787
1779	3505.949082
1780	3504.92051
1781	3504.535659
1782	3503.953634
1783	3500.945073
1784	3497.243546
1785	3496.858263
1786	3495.596059
1787	3494.991895
1788	3494.40907
1789	3490.214057
1790	3489.634657
1791	3486.5998
1792	3486.024542
1793	3483.097858
1794	3480.072857
1795	3477.605416
1796	3477.067776
1797	3474.96578
1798	3473.746118
1799	3472.974775
1800	3469.06726
1801	3465.92333
1802	3465.333282
1803	3462.060778
1804	3459.125484
1805	3458.742694
1806	3458.17331
1807	3455.794353
1808	3455.208161
1809	3454.645771
1810	3454.173062
1811	3450.424887
1812	3446.351252
1813	3445.740318
1814	3442.24649
1815	3439.588644
1816	3438.982731
1817	3435.444998
1818	3434.867921
1819	3432.654707
1820	3431.101428
1821	3430.56971
1822	3429.981829
1823	3429.505353
1824	3429.00399
1825	3425.380848
1826	3421.635753
1827	3421.264776
1828	3420.766833
1829	3417.316656
1830	3416.854817
1831	3416.251842
1832	3414.71204
1833	3414.377868
1834	3413.841926
1835	3411.164392
1836	3410.534873
1837	3410.07935
1838	3409.636016
1839	3407.018725
1840	3402.512551
1841	3401.936532
1842	3401.321044
1843	3399.38012
1844	3396.521317
1845	3393.139007
1846	3389.766063
1847	3389.216022
1848	3388.635325
1849	3387.072282
1850	3384.82844
1851	3383.331521
1852	3382.883442
1853	3381.399217
1854	3381.069436
1855	3379.448919
1856	3379.00542
1857	3377.719279
1858	3376.259148
1859	3375.683392
1860	3375.242081
1861	3374.669925
1862	3374.152482
1863	3370.784972
1864	3369.190816
1865	3366.146795
1866	3364.710666
1867	3364.14491
1868	3360.54472
1869	3360.029418
1870	3359.594028
1871	3357.690356
1872	3354.245452
1873	3349.77559
1874	3346.765396
1875	3343.375534
1876	3342.057677
1877	3341.625041
1878	3341.312088
1879	3340.8963
1880	3338.385838
1881	3337.831807
1882	3337.267394
1883	3336.077968
1884	3332.582849
1885	3332.158245
1886	3329.090045
1887	3328.562551
1888	3325.815854
1889	3322.121426
1890	3320.446633
1891	3320.023215
1892	3318.607459
1893	3318.186543
1894	3315.856416
1895	3313.988028
1896	3313.577548
1897	3310.11743
1898	3307.887819
1899	3307.469416
1900	3307.068402
1901	3305.758434
1902	3303.819347
1903	3303.378785
1904	3301.994102
1905	3299.228555
1906	3295.802012
1907	3291.669086
1908	3291.256687
1909	3290.410429
1910	3289.025562
1911	3288.620913
1912	3284.695662
1913	3283.066724
1914	3280.46025
1915	3280.076806
1916	3276.919267
1917	3275.550682
1918	3275.168729
1919	3273.151474
1920	3270.941415
1921	3270.561077
1922	3268.94543
1923	3266.914195
1924	3263.641155
1925	3263.146427
1926	3262.717812
1927	3262.433554
1928	3262.030596
1929	3260.717497
1930	3260.343796
1931	3260.056154
1932	3256.601424
1933	3256.214679
1934	3255.794215
1935	3253.038312
1936	3252.043024
1937	3248.300409
1938	3244.266595
1939	3243.849397
1940	3242.611511
1941	3242.247284
1942	3239.631316
1943	3238.439053
1944	3235.909126
1945	3232.444142
1946	3231.150602
1947	3230.725692
1948	3229.356909
1949	3228.995653
1950	3227.713251
1951	3226.249196
1952	3223.095053
1953	3222.641309
1954	3219.634413
1955	3219.137675
1956	3215.621404
1957	3214.450457
1958	3213.732618
1959	3213.451043
1960	3211.683777
1961	3211.129202
1962	3210.772754
1963	3210.113956
1964	3208.188023
1965	3205.046863
1966	3203.658724
1967	3200.809789
1968	3200.2927
1969	3199.938603
1970	3198.563986
1971	3194.8276
1972	3191.979949
1973	3191.410107
1974	3190.836532
1975	3190.484723
1976	3188.940318
1977	3187.715446
1978	3184.054162
1979	3183.703955
1980	3181.826792
1981	3179.188047
1982	3176.97151
1983	3175.625031
1984	3175.275417
1985	3174.927443
1986	3173.885147
1987	3172.465091
1988	3169.308037
1989	3166.242749
1990	3165.874465
1991	3165.311079
1992	3164.807776
1993	3162.74074
1994	3159.689202
1995	3156.908779
1996	3155.055845
1997	3151.034369
1998	3149.199925
1999	3146.282516
2000	3144.98276
2001	3144.720333
2002	3141.953707
2003	3138.874781
2004	3138.501849
2005	3138.158795
2006	3137.816498
2007	3134.786148
2008	3133.50939
2009	3131.637321
2010	3130.48829
2011	3129.680933
2012	3127.968119
2013	3126.273268
2014	3125.015287
2015	3123.749923
2016	3122.364441
2017	3121.126076
2018	3118.075486
2019	3116.41182
2020	3113.44934
2021	3112.263141
2022	3111.796374
2023	3109.474872
2024	3107.81273
2025	3104.720338
2026	3104.256051
2027	3101.35406
2028	3099.790899
2029	3096.396806
2030	3093.431402
2031	3092.985047
2032	3091.778855
2033	3091.304431
2034	3089.191809
2035	3086.377232
2036	3084.632046
2037	3081.293976
2038	3079.778193
2039	3079.06695
2040	3078.395981
2041	3077.283076
2042	3074.436517
2043	3071.981932
2044	3069.420911
2045	3068.96573
2046	3066.653965
2047	3064.778865
2048	3064.326895
2049	3061.583068
2050	3061.04628
2051	3059.841399
2052	3057.014632
2053	3056.551006
2054	3056.288552
2055	3053.412638
2056	3052.208063
2057	3051.763926
2058	3050.058809
2059	3046.816565
2060	3044.08475
2061	3043.821455
2062	3042.721544
2063	3040.218907
2064	3037.263033
2065	3036.89321
2066	3035.817493
2067	3034.373379
2068	3031.206068
2069	3030.837574
2070	3029.740979
2071	3027.459415
2072	3026.023246
2073	3023.337474
2074	3022.970073
2075	3022.605201
2076	3019.7082
2077	3018.285789
2078	3017.181194
2079	3016.820206
2080	3015.463739
2081	3012.659091
2082	3009.822089
2083	3009.459835
2084	3007.044625
2085	3005.702391
2086	3005.342139
2087	3002.986692
2088	2999.934826
2089	2998.872227
2090	2998.625008
2091	2996.427622
2092	2993.630102
2093	2993.274344
2094	2990.494055
2095	2990.244432
2096	2987.15111
2097	2986.099724
2098	2984.771778
2099	2984.416808
2100	2982.198292
2101	2979.39858
2102	2976.717886
2103	2975.550323
2104	2973.433753
2105	2971.288257
2106	2970.934078
2107	2969.880909
2108	2967.329661
2109	2967.082112
2110	2966.841156
2111	2964.712807
2112	2964.349748
2113	2961.653179
2114	2961.302174
2115	2960.269015
2116	2958.276743
2117	2957.949277
2118	2957.60238
2119	2955.64755
2120	2954.62376
2121	2952.047017
2122	2949.007282
2123	2948.661493
2124	2947.653275
2125	2945.991182
2126	2944.342079
2127	2942.250441
2128	2941.250986
2129	2940.906481
2130	2938.481747
2131	2936.228784
2132	2935.935894
2133	2935.612377
2134	2935.272857
2135	2934.951878
2136	2934.510601
2137	2933.519126
2138	2931.443311
2139	2928.209738
2140	2925.265279
2141	2925.030341
2142	2921.293353
2143	2919.675418
2144	2919.23389
2145	2918.183403
2146	2915.101052
2147	2914.648167
2148	2913.662256
2149	2913.429469
2150	2912.325139
2151	2911.937293
2152	2909.227245
2153	2908.101373
2154	2905.794475
2155	2903.975792
2156	2901.247795
2157	2898.637851
2158	2898.383538
2159	2897.949129
2160	2897.697058
2161	2896.584716
2162	2896.302867
2163	2896.02224
2164	2895.05934
2165	2892.202367
2166	2889.82172
2167	2888.861802
2168	2888.581917
2169	2886.411257
2170	2885.388469
2171	2883.605382
2172	2882.701513
2173	2881.751639
2174	2881.451675
2175	2881.15321
2176	2880.210581
2177	2878.385104
2178	2878.10876
2179	2877.812682
2180	2877.583324
2181	2874.90759
2182	2873.125043
2183	2872.830349
2184	2872.557835
2185	2870.551899
2186	2867.964172
2187	2867.037523
2188	2866.745303
2189	2866.429833
2190	2866.140313
2191	2865.811976
2192	2863.635503
2193	2863.296361
2194	2863.00951
2195	2861.793748
2196	2861.507681
2197	2861.22308
2198	2860.900192
2199	2859.980629
2200	2859.646254
2201	2857.796896
2202	2857.535151
2203	2857.321701
2204	2857.041037
2205	2853.93071
2206	2852.159134
2207	2851.879687
2208	2851.60151
2209	2851.37156
2210	2849.965422
2211	2849.639188
2212	2849.34413
2213	2847.223908
2214	2846.999537
2215	2846.772051
2216	2844.703584
2217	2844.327956
2218	2843.40344
2219	2843.077443
2220	2842.8707
2221	2841.126123
2222	2840.223586
2223	2839.865192
2224	2839.397104
2225	2839.180766
2226	2838.766351
2227	2836.396585
2228	2835.069112
2229	2834.654776
2230	2834.244878
2231	2832.151814
2232	2829.429216
2233	2827.264531
2234	2825.949057
2235	2824.017816
2236	2821.838812
2237	2819.736143
2238	2817.316158
2239	2814.822785
2240	2812.740157
2241	2812.302331
2242	2811.863156
2243	2809.544959
2244	2809.121439
2245	2808.702917
2246	2807.804952
2247	2806.152478
2248	2804.85583
2249	2803.975677
2250	2801.795925
2251	2801.488609
2252	2799.32531
2253	2798.907363
2254	2796.798363
2255	2794.856768
2256	2794.470533
2257	2794.04501
2258	2793.038839
2259	2791.020453
2260	2790.61121
2261	2787.914552
2262	2787.101117
2263	2785.220275
2264	2782.95923
2265	2780.460475
2266	2778.773519
2267	2775.928457
2268	2774.103357
2269	2773.684057
2270	2772.745708
2271	2771.643545
2272	2769.793475
2273	2769.47394
2274	2767.591286
2275	2767.27227
2276	2766.944849
2277	2765.115036
2278	2762.64717
2279	2762.306976
2280	2759.98209
2281	2758.675235
2282	2758.275427
2283	2758.049746
2284	2756.021802
2285	2754.008337
2286	2753.707796
2287	2751.903642
2288	2750.68983
2289	2749.773788
2290	2748.555014
2291	2748.240762
2292	2746.342773
2293	2745.997047
2294	2743.051897
2295	2742.622226
2296	2742.319874
2297	2742.027077
2298	2741.754042
2299	2741.439182
2300	2740.135648
2301	2739.829496
2302	2739.51587
2303	2738.653719
2304	2738.302924
2305	2737.477945
2306	2735.566698
2307	2734.582428
2308	2734.199133
2309	2732.996714
2310	2731.79675
2311	2729.797161
2312	2727.464687
2313	2726.173329
2314	2723.841626
2315	2723.545025
2316	2721.745024
2317	2721.458831
2318	2720.456501
2319	2720.16203
2320	2718.90434
2321	2718.587758
2322	2718.177253
2323	2717.88825
2324	2715.738191
2325	2714.631773
2326	2712.979749
2327	2712.616054
2328	2712.225428
2329	2710.197133
2330	2707.719038
2331	2706.831464
2332	2705.852977
2333	2705.481098
2334	2703.554039
2335	2703.154894
2336	2702.852936
2337	2701.345023
2338	2700.549919
2339	2698.66432
2340	2698.323652
2341	2697.305384
2342	2697.008553
2343	2695.075637
2344	2693.883603
2345	2693.606714
2346	2693.281028
2347	2692.427006
2348	2692.135749
2349	2689.203534
2350	2688.42617
2351	2686.787684
2352	2684.931662
2353	2683.192558
2354	2680.951949
2355	2679.026492
2356	2678.728891
2357	2676.925218
2358	2676.540661
2359	2674.371583
2360	2672.64647
2361	2672.442343
2362	2671.526383
2363	2669.130927
2364	2668.728606
2365	2668.334413
2366	2668.128546
2367	2667.923733
2368	2666.860772
2369	2665.289866
2370	2664.431008
2371	2662.480683
2372	2661.762915
2373	2660.439559
2374	2660.251639
2375	2659.259717
2376	2658.937424
2377	2658.62249
2378	2658.419457
2379	2656.508634
2380	2656.135669
2381	2654.348202
2382	2654.162178
2383	2653.927148
2384	2652.895256
2385	2650.363685
2386	2648.236166
2387	2647.857842
2388	2647.677363
2389	2647.477886
2390	2644.663678
2391	2644.394504
2392	2643.004262
2393	2642.732374
2394	2642.449973
2395	2641.559283
2396	2639.941117
2397	2639.557769
2398	2639.311611
2399	2639.066732
2400	2638.872183
2401	2638.126487
2402	2636.959964
2403	2635.712177
2404	2635.44224
2405	2635.200151
2406	2634.897526
2407	2633.735879
2408	2633.542855
2409	2633.318287
2410	2633.112091
2411	2630.339966
2412	2628.443928
2413	2626.532835
2414	2626.342931
2415	2625.191087
2416	2624.877545
2417	2623.958805
2418	2622.814519
2419	2621.642347
2420	2619.867586
2421	2619.569803
2422	2618.70529
2423	2617.398858
2424	2617.176937
2425	2615.374775
2426	2613.513211
2427	2613.325947
2428	2611.393746
2429	2611.207503
2430	2609.656849
2431	2608.845204
2432	2608.04043
2433	2607.76665
2434	2606.988226
2435	2606.694685
2436	2606.50776
2437	2604.341144
2438	2604.047687
2439	2603.765306
2440	2603.579826
2441	2602.452577
2442	2601.600848
2443	2601.356091
2444	2600.677269
2445	2600.37811
2446	2599.116336
2447	2598.929407
2448	2598.64423
2449	2598.465407
2450	2597.27238
2451	2594.837142
2452	2594.640806
2453	2594.458811
2454	2593.776767
2455	2593.41664
2456	2593.107744
2457	2592.821804
2458	2592.547297
2459	2592.367337
2460	2592.176819
2461	2591.871475
2462	2591.510886
2463	2589.011346
2464	2588.708135
2465	2587.705581
2466	2587.517466
2467	2587.329474
2468	2586.972166
2469	2586.621042
2470	2586.271926
2471	2586.086288
2472	2585.871309
2473	2585.687154
2474	2584.691964
2475	2584.369401
2476	2584.185846
2477	2583.890526
2478	2583.596999
2479	2583.429874
2480	2583.26355
2481	2582.982814
2482	2582.803518
2483	2582.462705
2484	2582.284467
2485	2582.006753
2486	2581.713346
2487	2581.005802
2488	2580.73079
2489	2580.526046
2490	2580.242923
2491	2579.003588
2492	2578.757333
2493	2578.582449
2494	2576.706217
2495	2575.865713
2496	2575.692086
2497	2575.357819
2498	2575.113251
2499	2572.906291
2500	2571.26568
2501	2570.161484
2502	2569.989499
2503	2569.700314
2504	2568.71246
2505	2567.740019
2506	2566.068253
2507	2564.9879
2508	2564.656747
2509	2562.10777
2510	2561.936486
2511	2559.783805
2512	2559.506769
2513	2559.160708
2514	2557.420804
2515	2555.63147
2516	2555.367254
2517	2552.997544
2518	2552.750033
2519	2552.507589
2520	2552.339672
2521	2552.084871
2522	2550.533614
2523	2550.352709
2524	2550.067085
2525	2548.998246
2526	2547.908644
2527	2546.837604
2528	2546.5723
2529	2545.522159
2530	2545.362879
2531	2545.067723
2532	2543.025863
2533	2542.847574
2534	2542.591933
2535	2542.299453
2536	2540.4021
2537	2540.238879
2538	2538.51765
2539	2538.267736
2540	2537.043798
2541	2535.758877
2542	2532.853958
2543	2532.523417
2544	2531.461024
2545	2530.736855
2546	2528.98489
2547	2527.941101
2548	2527.789395
2549	2527.629204
2550	2527.207123
2551	2525.524334
2552	2524.334974
2553	2522.232143
2554	2520.715688
2555	2519.50502
2556	2519.198988
2557	2518.301655
2558	2516.226856
2559	2515.92142
2560	2514.969094
2561	2514.165943
2562	2512.99058
2563	2512.760614
2564	2511.878078
2565	2511.652138
2566	2510.483389
2567	2508.426821
2568	2507.485338
2569	2507.150731
2570	2506.124019
2571	2504.618592
2572	2503.171263
2573	2502.153386
2574	2500.662159
2575	2499.13636
2576	2498.148532
2577	2497.996682
2578	2496.848091
2579	2495.990103
2580	2493.75855
2581	2491.739463
2582	2491.427365
2583	2489.657491
2584	2489.384302
2585	2486.592131
2586	2485.6785
2587	2484.769398
2588	2482.689723
2589	2482.370341
2590	2482.052704
2591	2479.527466
2592	2478.343645
2593	2476.612275
2594	2475.518385
2595	2474.63027
2596	2474.385458
2597	2471.900847
2598	2471.0015
2599	2469.874372
2600	2467.474714
2601	2466.361633
2602	2465.617623
2603	2463.333444
2604	2463.037347
2605	2461.938726
2606	2461.712082
2607	2460.221356
2608	2459.334763
2609	2457.126949
2610	2456.027211
2611	2454.920792
2612	2453.197091
2613	2452.953979
2614	2452.73143
2615	2452.475028
2616	2450.837528
2617	2448.62472
2618	2445.949481
2619	2445.753924
2620	2445.475971
2621	2444.378795
2622	2442.515799
2623	2441.060283
2624	2440.871918
2625	2439.754947
2626	2439.574198
2627	2438.144152
2628	2436.472256
2629	2433.86448
2630	2432.773018
2631	2431.680735
2632	2429.19588
2633	2428.974168
2634	2426.929021
2635	2425.09655
2636	2423.62948
2637	2421.139673
2638	2419.713354
2639	2419.45184
2640	2419.298454
2641	2418.46748
2642	2417.518775
2643	2417.346909
2644	2417.166183
2645	2416.986377
2646	2415.623128
2647	2414.018073
2648	2412.961455
2649	2412.250159
2650	2411.967699
2651	2411.759067
2652	2410.677698
2653	2410.499116
2654	2410.154945
2655	2408.730157
2656	2408.09799
2657	2405.666079
2658	2404.59983
2659	2402.156232
2660	2400.000591
2661	2398.955292
2662	2398.672597
2663	2397.628845
2664	2397.462487
2665	2396.536605
2666	2394.813049
2667	2394.600975
2668	2393.343009
2669	2393.155639
2670	2391.819705
2671	2390.491957
2672	2390.24159
2673	2389.177757
2674	2388.444525
2675	2386.523077
2676	2386.240093
2677	2385.511952
2678	2384.260401
2679	2382.723609
2680	2381.408838
2681	2380.891269
2682	2380.652108
2683	2379.345361
2684	2378.608108
2685	2377.562604
2686	2375.34507
2687	2374.051409
2688	2372.736347
2689	2372.588537
2690	2371.546571
2691	2370.322428
2692	2370.134457
2693	2369.870392
2694	2368.864768
2695	2368.254154
2696	2367.541292
2697	2366.379216
2698	2365.478239
2699	2364.782304
2700	2363.628902
2701	2361.646919
2702	2360.50058
2703	2359.797665
2704	2359.096678
2705	2356.829695
2706	2355.476646
2707	2355.254766
2708	2353.550187
2709	2352.918802
2710	2351.134665
2711	2350.74848
2712	2350.465208
2713	2348.628461
2714	2348.131787
2715	2347.446506
2716	2346.818001
2717	2345.649399
2718	2344.581491
2719	2342.583977
2720	2342.378995
2721	2341.545084
2722	2340.784031
2723	2338.500626
2724	2337.369567
2725	2335.988116
2726	2335.844292
2727	2335.161564
2728	2334.039056
2729	2332.311353
2730	2331.418733
2731	2330.716477
2732	2330.036948
2733	2329.18782
2734	2327.96173
2735	2326.856174
2736	2325.53787
2737	2324.574839
2738	2324.289729
2739	2322.443084
2740	2322.217701
2741	2321.545507
2742	2320.898703
2743	2319.801694
2744	2317.996011
2745	2317.715642
2746	2317.444474
2747	2316.574206
2748	2316.250019
2749	2315.649261
2750	2313.474411
2751	2313.23423
2752	2313.099641
2753	2312.83924
2754	2311.039085
2755	2310.191479
2756	2309.929601
2757	2309.78225
2758	2309.048207
2759	2307.080646
2760	2306.419783
2761	2305.497587
2762	2304.776221
2763	2304.616536
2764	2302.707634
2765	2301.151936
2766	2300.546558
2767	2300.389822
2768	2298.526258
2769	2298.376016
2770	2297.714711
2771	2297.570055
2772	2297.407027
2773	2295.510432
2774	2294.946789
2775	2294.796621
2776	2294.141787
2777	2293.483532
2778	2292.767772
2779	2292.150113
2780	2291.960512
2781	2290.969288
2782	2290.809057
2783	2290.362499
2784	2289.717093
2785	2288.994377
2786	2287.72269
2787	2285.958876
2788	2285.1431
2789	2283.89614
2790	2282.753507
2791	2282.498991
2792	2282.278515
2793	2280.814456
2794	2280.589134
2795	2280.333726
2796	2279.630671
2797	2278.982324
2798	2278.111319
2799	2277.964623
2800	2277.66486
2801	2277.441427
2802	2277.19788
2803	2276.937695
2804	2275.481918
2805	2275.325895
2806	2275.180206
2807	2273.346817
2808	2273.191956
2809	2272.952851
2810	2272.270499
2811	2272.035982
2812	2271.881761
2813	2271.662249
2814	2271.510897
2815	2271.27127
2816	2271.123573
2817	2270.971403
2818	2270.683358
2819	2270.542976
2820	2268.837101
2821	2268.686256
2822	2268.51693
2823	2268.318739
2824	2267.043736
2825	2266.830125
2826	2266.683233
2827	2266.471227
2828	2266.322836
2829	2264.711344
2830	2263.308683
2831	2263.09804
2832	2262.897951
2833	2262.751699
2834	2262.559907
2835	2260.755322
2836	2259.380463
2837	2259.244606
2838	2258.038187
2839	2257.89327
2840	2256.436275
2841	2256.301552
2842	2256.091014
2843	2254.818019
2844	2254.681659
2845	2252.825644
2846	2251.738049
2847	2250.392233
2848	2249.868534
2849	2249.115455
2850	2248.941101
2851	2248.388966
2852	2248.213792
2853	2247.189299
2854	2247.046822
2855	2246.843941
2856	2246.364424
2857	2244.835245
2858	2244.240111
2859	2244.098868
2860	2242.864294
2861	2241.029918
2862	2240.824522
2863	2240.584094
2864	2239.143376
2865	2237.700022
2866	2237.119971
2867	2236.550246
2868	2236.040786
2869	2234.395333
2870	2233.833789
2871	2232.737012
2872	2232.536414
2873	2232.397822
2874	2231.657533
2875	2231.043886
2876	2230.054097
2877	2228.833788
2878	2228.693879
2879	2227.60318
2880	2225.638302
2881	2224.484979
2882	2223.918082
2883	2223.730895
2884	2222.298742
2885	2220.87053
2886	2220.680927
2887	2219.055598
2888	2218.886103
2889	2218.352536
2890	2218.151391
2891	2217.664551
2892	2216.769895
2893	2216.640919
2894	2216.03677
2895	2214.113508
2896	2213.494268
2897	2213.365562
2898	2213.178505
2899	2212.692467
2900	2210.989027
2901	2210.052106
2902	2209.520999
2903	2207.578496
2904	2206.890246
2905	2206.672767
2906	2205.566034
2907	2205.37414
2908	2203.761818
2909	2202.041946
2910	2201.428429
2911	2201.241558
2912	2199.304095
2913	2199.167311
2914	2197.615468
2915	2196.954805
2916	2196.81778
2917	2196.681652
2918	2196.446546
2919	2194.832104
2920	2194.581878
2921	2194.447637
2922	2193.486438
2923	2191.810018
2924	2190.223062
2925	2188.855906
2926	2188.74227
2927	2187.168586
2928	2185.771045
2929	2184.229862
2930	2182.738534
2931	2182.512202
2932	2181.343693
2933	2179.576874
2934	2179.066198
2935	2178.778265
2936	2177.238283
2937	2176.428512
2938	2176.228136
2939	2174.404923
2940	2173.330326
2941	2171.028359
2942	2170.883446
2943	2169.533968
2944	2169.130778
2945	2168.930668
2946	2168.754052
2947	2168.569396
2948	2168.385726
2949	2168.146601
2950	2166.363202
2951	2165.547403
2952	2164.64674
2953	2164.385856
2954	2164.188538
2955	2163.991888
2956	2162.491957
2957	2160.721339
2958	2159.468198
2959	2159.244287
2960	2158.034685
2961	2156.303456
2962	2155.164595
2963	2154.993337
2964	2154.279894
2965	2153.69202
2966	2151.83095
2967	2150.204055
2968	2148.711519
2969	2146.88817
2970	2146.642156
2971	2145.248014
2972	2143.668797
2973	2143.470208
2974	2142.578696
2975	2142.347215
2976	2142.087424
2977	2141.456349
2978	2139.741395
2979	2139.549455
2980	2139.320349
2981	2139.207063
2982	2138.234579
2983	2137.068081
2984	2136.143721
2985	2134.474354
2986	2132.516512
2987	2132.222301
2988	2130.558461
2989	2130.298905
2990	2128.338589
2991	2127.040834
2992	2125.593978
2993	2125.424975
2994	2124.029646
2995	2122.567815
2996	2122.028318
2997	2120.393649
2998	2120.163168
2999	2119.993012
3000	2119.73011
3001	2119.388132
3002	2117.305248
3003	2117.16548
3004	2116.574376
3005	2115.665523
3006	2114.897864
3007	2113.357986
3008	2112.48133
3009	2112.225577
3010	2111.271245
3011	2110.720816
3012	2110.529327
3013	2108.995142
3014	2106.99985
3015	2106.105624
3016	2104.12774
3017	2103.960475
3018	2103.828193
3019	2102.518682
3020	2102.396889
3021	2102.106769
3022	2101.99392
3023	2100.613026
3024	2100.484743
3025	2100.20054
3026	2098.158229
3027	2097.89987
3028	2097.316104
3029	2096.243287
3030	2095.726508
3031	2093.986415
3032	2091.983406
3033	2090.769307
3034	2090.189358
3035	2089.946217
3036	2089.383162
3037	2088.255172
3038	2088.13399
3039	2086.976051
3040	2086.726923
3041	2085.58184
3042	2084.708623
3043	2084.503474
3044	2084.365489
3045	2083.828769
3046	2083.691878
3047	2083.11939
3048	2081.161619
3049	2079.463971
3050	2077.544801
3051	2076.274353
3052	2076.137553
3053	2074.621085
3054	2073.625355
3055	2072.536902
3056	2072.322558
3057	2071.483107
3058	2070.522537
3059	2070.305814
3060	2069.449115
3061	2068.343428
3062	2066.829507
3063	2066.617575
3064	2066.065864
3065	2065.169475
3066	2064.102526
3067	2063.980791
3068	2062.313448
3069	2062.117539
3070	2061.559847
3071	2061.061997
3072	2060.052526
3073	2059.318462
3074	2058.589777
3075	2058.37288
3076	2056.785551
3077	2055.907657
3078	2054.477052
3079	2053.248788
3080	2053.122304
3081	2052.57504
3082	2051.637895
3083	2050.472446
3084	2050.017016
3085	2049.881399
3086	2049.671512
3087	2049.186459
3088	2048.541805
3089	2047.479863
3090	2047.268091
3091	2046.728051
3092	2046.404789
3093	2046.280012
3094	2046.083556
3095	2045.625558
3096	2044.695005
3097	2043.5826
3098	2042.494961
3099	2042.299994
3100	2041.059452
3101	2040.859145
3102	2040.403722
3103	2039.868099
3104	2039.61559
3105	2038.569643
3106	2036.739632
3107	2035.253086
3108	2034.474026
3109	2034.230843
3110	2033.181973
3111	2032.326602
3112	2032.077514
3113	2030.494206
3114	2029.509398
3115	2027.901101
3116	2026.468113
3117	2026.259816
3118	2025.43119
3119	2025.184712
3120	2025.067803
3121	2024.544316
3122	2024.43851
3123	2024.314724
3124	2022.39158
3125	2021.547715
3126	2021.272202
3127	2019.996805
3128	2019.473489
3129	2019.296208
3130	2019.05234
3131	2018.848548
3132	2018.41489
3133	2017.127004
3134	2015.710426
3135	2015.197211
3136	2014.376545
3137	2014.141071
3138	2013.046607
3139	2012.84034
3140	2011.243347
3141	2011.120656
3142	2009.506389
3143	2009.315832
3144	2009.121623
3145	2008.111736
3146	2007.346472
3147	2007.243292
3148	2006.424963
3149	2005.10026
3150	2004.295785
3151	2003.226941
3152	2002.766842
3153	2002.309386
3154	2000.655421
3155	1999.45824
3156	1999.224354
3157	1999.031799
3158	1998.794062
3159	1997.128555
3160	1996.927397
3161	1996.736576
3162	1995.332913
3163	1995.13322
3164	1994.938917
3165	1994.129086
3166	1992.859735
3167	1992.061593
3168	1991.490642
3169	1991.255113
3170	1989.545162
3171	1989.366303
3172	1987.715913
3173	1987.537687
3174	1986.772949
3175	1985.003341
3176	1984.201354
3177	1984.017311
3178	1982.60087
3179	1981.6454
3180	1981.461222
3181	1979.836554
3182	1978.136009
3183	1977.960414
3184	1976.923215
3185	1976.737263
3186	1976.547065
3187	1975.255443
3188	1974.008943
3189	1972.710807
3190	1971.325854
3191	1971.105768
3192	1970.652993
3193	1968.818949
3194	1968.369331
3195	1968.174575
3196	1967.581147
3197	1967.396163
3198	1967.121606
3199	1965.590555
3200	1963.967718
3201	1963.779793
3202	1962.822558
3203	1961.444039
3204	1960.915563
3205	1960.743262
3206	1960.56049
3207	1959.488818
3208	1958.613469
3209	1958.078846
3210	1957.899775
3211	1957.454034
3212	1957.213701
3213	1957.03194
3214	1956.921434
3215	1956.695647
3216	1955.708857
3217	1954.037507
3218	1953.145599
3219	1953.047104
